ImageNumber,Count_Nuclei,FileName_Dna,FileName_Overlay,ImageQuality_PowerLogLogSlope_Dna,Mean_Nuclei_AreaShape_Area,Mean_Nuclei_Intensity_IntegratedIntensity_Dna,Mean_Nuclei_Intensity_MaxIntensity_Dna,Mean_Nuclei_Intensity_MeanIntensity_Dna,Metadata_gene,Metadata_plate,Metadata_posNum,Metadata_rootPath,Metadata_siRNA,Metadata_timeNum,Metadata_wellNum,PathName_Dna,PathName_Overlay,Metadata_gene_siRNA,Metadata_batch_treatment,HTM_qc,HTM_norm__log2__Count_Nuclei,HTM_norm__log2__subtract_mean_ctrl__Count_Nuclei,HTM_norm__log2__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM_norm__log2__subtract_mean_ctrl__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM__subtract_mean_ctrl__length,HTM__subtract_mean_ctrl__cosine,HTM__subtract_mean_ctrl__projection
40,380,EMBO_2012_Group1--empty--empty--W0079--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0079--P001--T00090--Z000--C01.ome.png,-1.27840876,572.1289474,7.481206173,0.019190205,0.012537562,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,79,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00079--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.569855608,0.24050363,-5.703486084,-0.161471971,0.289681192,0.111907727,NA
41,287,EMBO_2012_Group1--empty--empty--W0046--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0046--P001--T00090--Z000--C01.ome.png,-1.375434249,546.5017422,7.130850219,0.018249907,0.012446893,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,46,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00046--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.164906927,-0.164445052,-5.775967066,-0.233952953,0.285965312,0.991096149,NA
42,223,EMBO_2012_Group1--s21911--CIT--W0047--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s21911--CIT--W0047--P001--T00090--Z000--C01.ome.png,-1.337480119,647.8430493,9.470848263,0.024029751,0.014494622,CIT,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s21911,90,47,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00047--s21911--CIT/P00001--s21911--CIT,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CIT_s21911,EMBO_2012_Group1__CIT_s21911,TRUE,7.8008999,-0.528452079,-5.379034491,0.162979622,0.553013523,0.827826914,NA
43,166,EMBO_2012_Group1--empty--empty--W0048--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0048--P001--T00090--Z000--C01.ome.png,-1.259910122,608.2590361,9.181978799,0.027272015,0.014907877,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,48,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00048--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,7.375039431,-0.954312547,-5.196434906,0.345579207,1.014956859,0.131308869,NA
44,274,EMBO_2012_Group1--empty--empty--W0045--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0045--P001--T00090--Z000--C01.ome.png,-1.277388344,528.8357664,7.073782056,0.019798977,0.013058119,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,45,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00045--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.098032083,-0.231319896,-5.658430325,-0.116416212,0.258962601,0.810721329,NA
45,160,EMBO_2012_Group1--empty--empty--W0072--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0072--P001--T00090--Z000--C01.ome.png,-1.321696632,631.23125,9.91593946,0.025434417,0.01525477,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,72,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00072--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,7.321928095,-1.007423884,-5.297074191,0.244939922,1.036773093,0.2383014,NA
46,299,EMBO_2012_Group1--empty--empty--W0070--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0070--P001--T00090--Z000--C01.ome.png,-1.273037439,612.0568562,9.252481105,0.024638637,0.01480542,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,70,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00070--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.224001674,-0.105350304,-5.342933749,0.199080364,0.225236937,-0.568721648,NA
47,434,EMBO_2012_Group1--empty--empty--W0069--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0069--P001--T00090--Z000--C01.ome.png,-1.247174472,557.0115207,7.703314473,0.020149789,0.013326344,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,69,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00069--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.761551232,0.432199254,-5.633091451,-0.091077338,0.441691382,-0.26811157,NA
48,255,EMBO_2012_Group1--s7424--INCENP--W0071--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s7424--INCENP--W0071--P001--T00090--Z000--C01.ome.png,-1.282104319,643.4078431,10.13796419,0.026961858,0.015210911,INCENP,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7424,90,71,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00071--s7424--INCENP/P00001--s7424--INCENP,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,INCENP_s7424,EMBO_2012_Group1__INCENP_s7424,TRUE,7.994353437,-0.334998542,-5.212936289,0.329077824,0.469591565,0.81834483,NA
49,398,EMBO_2012_Group1--empty--empty--W0068--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0068--P001--T00090--Z000--C01.ome.png,-1.331807836,553.5226131,7.448858688,0.019291664,0.01287275,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,68,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00068--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.636624621,0.307272642,-5.695878565,-0.153864452,0.343643341,-0.014881601,NA
50,436,EMBO_2012_Group1--empty--empty--W0065--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0065--P001--T00090--Z000--C01.ome.png,-1.378109796,557.6880734,7.228904398,0.018318246,0.012482009,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,65,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00065--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.768184325,0.438832346,-5.770574799,-0.228560686,0.494786636,0.00105539,NA
51,410,EMBO_2012_Group1--empty--empty--W0067--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0067--P001--T00090--Z000--C01.ome.png,-1.520001484,633.095122,10.43155588,0.022804409,0.014903744,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,67,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00067--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.6794801,0.350128121,-5.4545434,0.087470713,0.360888939,-0.662339685,NA
52,309,EMBO_2012_Group1--empty--empty--W0066--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0066--P001--T00090--Z000--C01.ome.png,-1.448879082,555.7378641,7.331273531,0.01856234,0.012386123,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,66,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00066--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.271463028,-0.057888951,-5.751477596,-0.209463483,0.217315626,0.978137895,NA
53,96,EMBO_2012_Group2--s449--PLK1--W0039--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s449--PLK1--W0039--P001--T00090--Z000--C01.ome.png,-0.912643522,462.4375,5.735906441,0.02861051,0.012346547,PLK1,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s449,90,39,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00039--s449--PLK1/P00001--s449--PLK1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,PLK1_s449,EMBO_2012_Group2__PLK1_s449,FALSE,6.584962501,-1.5665808,-5.127310968,1.184113632,1.963746546,0.965893963,NA
54,243,EMBO_2012_Group2--s4445--ECT2--W0037--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s4445--ECT2--W0037--P001--T00090--Z000--C01.ome.png,-1.759137469,707.1563786,5.826707765,0.011861419,0.007918531,ECT2,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s4445,90,37,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00037--s4445--ECT2/P00001--s4445--ECT2,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,ECT2_s4445,EMBO_2012_Group2__ECT2_s4445,TRUE,7.924812504,-0.226730797,-6.397579519,-0.086154919,0.242547984,0.931482695,NA
55,290,EMBO_2012_Group2--empty--empty--W0038--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0038--P001--T00090--Z000--C01.ome.png,-1.584559923,583.9413793,4.94190271,0.011370721,0.008231193,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,38,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00038--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.17990909,0.028365789,-6.458532513,-0.147107913,0.149817742,-0.157654567,NA
56,292,EMBO_2012_Group2--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.png,-1.613618813,624.9280822,5.007490841,0.010521572,0.007701794,Scramble,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,40,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00040--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group2__Scramble_s229174,TRUE,8.189824559,0.038281258,-6.570505929,-0.259081329,0.261894234,0.91897452,NA
57,172,EMBO_2012_Group2--empty--empty--W0082--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0082--P001--T00090--Z000--C01.ome.png,-0.983096298,411.9651163,6.453844522,0.030273729,0.015201393,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,82,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00082--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,7.426264755,-0.725278546,-5.045789818,1.265634782,1.458718743,0.469038119,NA
58,192,EMBO_2012_Group2--empty--empty--W0083--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0083--P001--T00090--Z000--C01.ome.png,-1.412879369,707.2760417,7.41176892,0.018008276,0.010245696,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,83,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00083--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,7.584962501,-0.5665808,-5.79519615,0.51622845,0.766489149,0.717144379,NA
59,140,EMBO_2012_Group2--s449--PLK1--W0081--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s449--PLK1--W0081--P001--T00090--Z000--C01.ome.png,-0.798008412,444.5214286,5.749188382,0.031278379,0.012680402,PLK1,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s449,90,81,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00081--s449--PLK1/P00001--s449--PLK1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,PLK1_s449,EMBO_2012_Group2__PLK1_s449,TRUE,7.129283017,-1.022260284,-4.99869046,1.31273414,1.663817,1,1.663817
60,166,EMBO_2012_Group2--s2748--CDC20--W0084--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s2748--CDC20--W0084--P001--T00090--Z000--C01.ome.png,-1.094335435,600.9036145,6.255087161,0.02084328,0.010474457,CDC20,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s2748,90,84,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00084--s2748--CDC20/P00001--s2748--CDC20,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CDC20_s2748,EMBO_2012_Group2__CDC20_s2748,TRUE,7.375039431,-0.77650387,-5.584273839,0.727150761,1.063816943,0.954764938,NA
61,251,EMBO_2012_Group2--empty--empty--W0077--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0077--P001--T00090--Z000--C01.ome.png,-1.115527643,548.0398406,5.348186809,0.014737429,0.009625848,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,77,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00077--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,7.971543554,-0.179999747,-6.084371291,0.227053309,0.289746638,0.595705079,NA
62,153,EMBO_2012_Group2--s7903--KIF11--W0078--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s7903--KIF11--W0078--P001--T00090--Z000--C01.ome.png,-0.732344596,397.7777778,5.56099629,0.03382905,0.013900484,KIF11,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7903,90,78,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00078--s7903--KIF11/P00001--s7903--KIF11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,KIF11_s7903,EMBO_2012_Group2__KIF11_s7903,TRUE,7.257387843,-0.894155458,-4.885593521,1.425831079,1.683005719,0.985879155,NA
63,329,EMBO_2012_Group2--empty--empty--W0080--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0080--P001--T00090--Z000--C01.ome.png,-1.447661769,587.656535,4.927847296,0.011100514,0.008129675,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,80,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00080--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.361943774,0.210400473,-6.493229714,-0.181805115,0.278067363,-0.735231655,NA
64,333,EMBO_2012_Group2--empty--empty--W0079--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0079--P001--T00090--Z000--C01.ome.png,-1.464002274,594.6696697,5.706526783,0.013337397,0.009006639,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,79,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00079--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.379378367,0.227835066,-6.228379021,0.083045579,0.242498217,-0.950061851,NA
65,64,EMBO_2012_Group3--s17612--AURKB--W0022--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s17612--AURKB--W0022--P001--T00090--Z000--C01.ome.png,-1.02075893,553.640625,11.37658438,0.04630588,0.020841146,AURKB,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s17612,90,22,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00022--s17612--AURKB/P00001--s17612--AURKB,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,AURKB_s17612,EMBO_2012_Group3__AURKB_s17612,FALSE,6,-1.344573222,-4.43266079,0.999924002,1.675626796,0.657309973,NA
66,118,EMBO_2012_Group3--empty--empty--W0023--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0023--P001--T00090--Z000--C01.ome.png,-1.143948038,547.0932203,10.5900473,0.037286597,0.019566591,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,23,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00023--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,6.882643049,-0.461930173,-4.745199064,0.687385728,0.828177893,0.828902015,NA
67,89,EMBO_2012_Group3--s444246--XWNeg9--W0024--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s444246--XWNeg9--W0024--P001--T00090--Z000--C01.ome.png,-1.114529588,599.0786517,9.340941828,0.033699459,0.015856019,XWNeg9,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s444246,90,24,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00024--s444246--XWNeg9/P00001--s444246--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_s444246,EMBO_2012_Group3__XWNeg9_s444246,FALSE,6.475733431,-0.868839791,-4.891130763,0.541454029,1.023745597,-0.848687206,NA
68,145,EMBO_2012_Group3--s21911--CIT--W0021--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s21911--CIT--W0021--P001--T00090--Z000--C01.ome.png,-1.166405417,586.1793103,9.787133451,0.031555863,0.017003118,CIT,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s21911,90,21,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00021--s21911--CIT/P00001--s21911--CIT,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CIT_s21911,EMBO_2012_Group3__CIT_s21911,TRUE,7.17990909,-0.164664132,-4.985948107,0.446636685,0.476023744,0.770820343,NA
69,123,EMBO_2012_Group3--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.png,-1.196180326,590.9674797,9.225710779,0.026026185,0.015613515,XWNeg9,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,15,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00015--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group3__XWNeg9_XWNeg9,TRUE,6.942514505,-0.402058717,-5.263892339,0.168692453,0.436014169,-0.922123054,NA
70,116,EMBO_2012_Group3--empty--empty--W0013--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0013--P001--T00090--Z000--C01.ome.png,-1.352436458,548.5862069,9.178219389,0.026492824,0.016303605,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,13,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00013--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,6.857980995,-0.486592227,-5.238254564,0.194330228,0.523962053,0.369063747,NA
71,155,EMBO_2012_Group3--empty--empty--W0016--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0016--P001--T00090--Z000--C01.ome.png,-1.1582147,570.6193548,9.486232344,0.027806365,0.016579304,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,16,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00016--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.276124405,-0.068448817,-5.168441024,0.264143768,0.272868412,0.967532277,NA
72,52,EMBO_2012_Group3--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.png,-0.849263706,491.9807692,10.23792577,0.051883606,0.021653778,KIF11,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7903,90,14,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00014--s7903--KIF11/P00001--s7903--KIF11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,KIF11_s7903,EMBO_2012_Group3__KIF11_s7903,FALSE,5.700439718,-1.644133504,-4.268577442,1.16400735,2.014469679,0.881305592,NA
73,83,EMBO_2012_Group3--s444246--XWNeg9--W0009--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s444246--XWNeg9--W0009--P001--T00090--Z000--C01.ome.png,-1.227223579,545.3253012,10.13108591,0.037008826,0.019665993,XWNeg9,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s444246,90,9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00009--s444246--XWNeg9/P00001--s444246--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_s444246,EMBO_2012_Group3__XWNeg9_s444246,FALSE,6.375039431,-0.969533791,-4.755986836,0.676597956,1.182277702,-0.820055888,NA
74,140,EMBO_2012_Group3--empty--empty--W0010--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0010--P001--T00090--Z000--C01.ome.png,-1.116130368,582.0142857,10.16591468,0.035160817,0.017674889,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,10,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00010--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.129283017,-0.215290205,-4.829887579,0.602697213,0.639995158,0.941059868,NA
75,74,EMBO_2012_Group3--s7903--KIF11--W0011--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s7903--KIF11--W0011--P001--T00090--Z000--C01.ome.png,-0.801250424,402.9594595,9.313120953,0.051331346,0.022949904,KIF11,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7903,90,11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00011--s7903--KIF11/P00001--s7903--KIF11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,KIF11_s7903,EMBO_2012_Group3__KIF11_s7903,FALSE,6.209453366,-1.135119857,-4.284016096,1.148568696,1.614839663,0.950190365,NA
76,101,EMBO_2012_Group3--empty--empty--W0012--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0012--P001--T00090--Z000--C01.ome.png,-1.054803318,524.6831683,10.15118358,0.043045398,0.019048508,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,12,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00012--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,6.658211483,-0.686361739,-4.537997182,0.89458761,1.127554624,0.79219185,NA
